project_id,domain,client_type,allocated_time,budget_adequacy,team_size_adequacy,methodology,tz_quality,stakeholder_involvement,risk_skill_gap,actual_duration,delay_percentage,completed_on_time
348,web_development,large_corporate,5,1.396236249146133,0.7960627369879206,agile,0.28554048195779586,0.1617408864056311,False,8,60.00000000000001,False
349,mobile_app,large_corporate,15,1.3067078077450613,1.050912805442772,agile,0.5950391165725969,0.5836454581954313,True,19,26.66666666666666,False
350,enterprise_system,government,12,0.5036563113446493,1.4100194880301296,agile,0.8991984092904666,0.2441154161661762,False,17,41.66666666666667,False
351,mobile_app,sme,16,0.8200595641835825,0.7051311041274395,agile,0.9098328014218635,0.10695724060631409,False,19,18.75,False
352,data_analytics,internal,9,0.9217742419361259,1.9207002181938342,agile,0.20877273284515782,0.4808020878962076,False,11,22.222222222222232,False
353,enterprise_system,sme,25,0.7297162836832317,1.111117142598161,waterfall,0.9090365958011197,0.22349550844905935,True,42,68.0,False
354,web_development,sme,7,0.6995716158959387,1.8776179050947523,waterfall,0.4171873739998868,0.24446387375262213,True,17,142.85714285714283,False
355,web_development,sme,34,0.5377845065956797,1.6927305238598302,hybrid,0.23117789117473847,0.1692195748618012,False,39,14.705882352941169,False
356,enterprise_system,government,4,1.1433697250697605,1.6576121815218134,waterfall,0.8782322162902996,0.28458437835124895,False,5,25.0,False
357,web_development,internal,16,0.7625102904831657,1.4494074116951248,waterfall,0.8910934047905668,0.7439357617969504,False,18,12.5,False
358,enterprise_system,government,16,0.5523471784313131,1.4774973438725825,agile,0.67698486387388,0.8280345764960122,False,17,6.25,True
359,data_analytics,large_corporate,8,0.7309793105280636,1.4932045293027474,agile,0.6595470058370867,0.5072802796263706,False,5,-37.5,True
360,enterprise_system,government,16,1.3019139528361265,1.480209941835815,agile,0.8504962180971356,0.5558984342932759,True,17,6.25,True
361,mobile_app,government,26,1.3514891816465466,1.3752195239577056,hybrid,0.8290476421682238,0.12938953113478235,False,30,15.384615384615374,False
362,enterprise_system,large_corporate,4,0.9830662451933027,1.9809796258760444,agile,0.9120843787541633,0.16238463523418517,True,6,50.0,False
363,mobile_app,large_corporate,16,0.9160706704086862,1.6252067943959743,agile,0.6421979580773628,0.3318109530845652,False,21,31.25,False
364,mobile_app,large_corporate,4,1.4778536935017819,1.6877249437495294,waterfall,0.974117674186247,0.5895085786418328,False,4,0.0,True
365,data_analytics,large_corporate,7,0.7005646595880699,1.8214479411171438,agile,0.9969174647466708,0.7655960338614937,False,7,0.0,True
366,mobile_app,government,32,0.7153592828546085,0.9018956678161888,hybrid,0.2932356879989061,0.6445027552042297,True,44,37.5,False
367,data_analytics,government,9,0.7918671770363997,0.7173258227330851,hybrid,0.8796350076432977,0.45291506948810945,True,16,77.77777777777777,False
368,data_analytics,large_corporate,6,0.6727573182810873,1.2760522112380381,agile,0.5998578061988713,0.20649166570282437,False,9,50.0,False
369,web_development,large_corporate,11,0.8793655982041866,1.3197129738669824,agile,0.5100530706398657,0.8026959113984705,False,11,0.0,True
370,web_development,sme,42,1.4108342269897538,1.7608544919298845,agile,0.690457847906172,0.4274074464391514,False,29,-30.952380952380953,True
371,web_development,sme,4,1.1153478406285742,1.2212970109952699,waterfall,0.24477244580960564,0.7624486130345106,False,5,25.0,False
372,web_development,sme,6,0.9119465486122637,1.3991942357620377,agile,0.605168895013664,0.5616809577229077,False,5,-16.666666666666664,True
373,web_development,sme,30,1.4344107945712148,1.3378993139188415,hybrid,0.8967124560213333,0.7647958482056427,False,21,-30.000000000000004,True
374,enterprise_system,large_corporate,37,0.5484642324758223,0.6534838972603475,waterfall,0.37076921291117504,0.9165606053073146,True,76,105.40540540540539,False
375,web_development,sme,11,0.7102761779018614,1.4613008552356797,agile,0.5411119158155402,0.9289265644484218,False,12,9.090909090909083,True
376,mobile_app,large_corporate,6,1.065888605101759,1.759260600083953,agile,0.9515847101719004,0.5815961020005431,False,5,-16.666666666666664,True
377,data_analytics,large_corporate,43,1.1155526231931792,0.8205007673061253,hybrid,0.5428510702445579,0.5603575282890749,False,47,9.302325581395344,True
378,web_development,sme,32,0.5395575065626131,1.432064427497234,agile,0.48669410586591866,0.33911061895255357,False,30,-6.25,True
379,data_analytics,large_corporate,18,0.9030387579071322,1.43105476222498,hybrid,0.5524293184987026,0.9422198483763622,True,13,-27.77777777777778,True
380,web_development,sme,7,1.1491539648308726,0.8298589496789022,agile,0.615562213214045,0.5121272504796588,True,7,0.0,True
381,web_development,sme,12,1.1980705464034016,0.7728490032230304,waterfall,0.7055930753051751,0.21483211535863944,True,16,33.33333333333333,False
382,enterprise_system,sme,11,1.1381399025162693,1.9720727201670787,hybrid,0.840554240733385,0.48943442316389496,False,10,-9.090909090909093,True
383,enterprise_system,internal,15,0.8205632243609245,1.1512068375142523,hybrid,0.5616817646114514,0.21434792521420357,False,18,19.999999999999996,False
384,data_analytics,large_corporate,29,0.5935201235979095,0.9183904202129409,agile,0.8539847480721123,0.5522785158313676,False,41,41.37931034482758,False
385,enterprise_system,large_corporate,21,0.9271124464193341,0.8398543622361249,agile,0.6269765290816645,0.605147963370591,True,28,33.33333333333333,False
386,data_analytics,large_corporate,6,0.6287544373680555,1.534642399016529,hybrid,0.4707844082943822,0.40398018534422686,True,14,133.33333333333334,False
387,web_development,large_corporate,28,1.447623658520667,1.4532234162581903,agile,0.7263606624955314,0.1644855528083362,True,31,10.71428571428572,False
388,web_development,sme,15,0.9751708660226283,1.5009729721823843,agile,0.7741778037947931,0.9491531820699152,False,12,-19.999999999999996,True
389,enterprise_system,sme,18,0.8172591743568676,0.7232084385160331,hybrid,0.6464391805035901,0.7960178021350867,True,21,16.666666666666675,False
390,data_analytics,sme,29,1.2663040711189,1.8509484168978116,agile,0.24529197850777873,0.8549929724546089,True,37,27.586206896551737,False
391,data_analytics,large_corporate,6,0.9979485925822639,1.1449729555326675,agile,0.33590630012865996,0.43018155485760645,False,6,0.0,True
392,mobile_app,government,12,0.8100340240124501,1.038717169002501,agile,0.42823817671218256,0.7847479270175055,False,22,83.33333333333333,False
393,mobile_app,large_corporate,9,1.3119677423908018,1.247306026146835,waterfall,0.4261004847611945,0.5368356056522748,False,12,33.33333333333333,False
394,enterprise_system,government,5,1.367152151001122,1.1460924920466795,waterfall,0.7387366401974964,0.2809751395654414,True,8,60.00000000000001,False
395,mobile_app,sme,15,1.1730081662886769,1.809007804394804,agile,0.2146789293389061,0.21198103921649197,False,18,19.999999999999996,False
396,data_analytics,large_corporate,52,0.5469644224076673,1.9009653652770488,agile,0.804545421639616,0.4105457823898512,False,60,15.384615384615374,False
397,data_analytics,government,4,1.066322880166532,1.0248345030294486,agile,0.4122739798455466,0.22379690032762573,True,8,100.0,False
398,mobile_app,government,12,1.2632949119972816,1.8095101304439365,waterfall,0.44801747697288197,0.9984420785836617,True,22,83.33333333333333,False
399,enterprise_system,sme,18,0.6365030120835822,1.6941323813462938,agile,0.6223278623551394,0.14427009120881987,False,21,16.666666666666675,False
400,enterprise_system,sme,13,0.7286707513846034,1.9031307412826663,hybrid,0.37274048075116606,0.4970292394321689,False,11,-15.384615384615385,True
401,web_development,large_corporate,11,1.3824951050681364,0.9440504370602429,agile,0.9075770508604222,0.5068841701513458,True,9,-18.181818181818176,True
402,data_analytics,government,6,0.520121721853074,1.4077428101693705,hybrid,0.2682950234612522,0.370568735723508,False,7,16.666666666666675,False
403,mobile_app,large_corporate,14,1.2527271378259761,0.9843624186366224,agile,0.5555058898408519,0.6142164091362508,False,12,-14.28571428571429,True
404,data_analytics,large_corporate,8,0.9737732925144229,1.7537322866781238,hybrid,0.879537815563912,0.23497932173639022,True,13,62.5,False
405,mobile_app,sme,4,0.9467721588396069,0.60745386679949,agile,0.6926751155369886,0.8055211425285103,False,4,0.0,True
406,data_analytics,sme,25,0.5070965324948872,1.3907468280409545,agile,0.4338636126741068,0.39920294642287446,False,22,-12.0,True
407,mobile_app,large_corporate,22,1.3193982309664927,1.074884803780685,hybrid,0.5366081662211686,0.6322083308187776,False,20,-9.090909090909093,True
408,web_development,large_corporate,13,0.8598249006365665,1.0517571899089484,hybrid,0.7653555042740117,0.7440753124602634,False,9,-30.76923076923077,True
409,data_analytics,internal,14,1.040765631300543,1.5028688534108836,agile,0.9786085946911196,0.9001379059211451,True,12,-14.28571428571429,True
410,web_development,large_corporate,23,1.1773006863356594,1.7920782290395914,hybrid,0.9145109747035469,0.8522086928069801,True,24,4.347826086956519,True
411,mobile_app,sme,14,1.2026295764379158,1.4528735479506567,waterfall,0.47394624670590146,0.6474781252932036,False,30,114.28571428571428,False
412,data_analytics,government,21,1.4559800588260723,1.7944421701054112,hybrid,0.9985583034302861,0.4495538623454982,False,18,-14.28571428571429,True
413,data_analytics,large_corporate,10,1.0313399532366092,0.970435956633442,agile,0.20280373082484662,0.5528842030674676,False,14,39.99999999999999,False
414,enterprise_system,government,27,0.8997195509744276,1.3273025966709735,waterfall,0.22210380464673207,0.7918613140409223,False,68,151.85185185185185,False
415,enterprise_system,large_corporate,15,1.4537036264917078,1.2307511546939063,agile,0.8590724121369551,0.8897909883035258,False,13,-13.33333333333333,True
416,mobile_app,internal,14,1.142110235025521,0.6163028593043347,agile,0.3595701494664416,0.19340373535900468,False,23,64.28571428571428,False
417,web_development,large_corporate,6,0.7981503562765556,1.3795370003970362,hybrid,0.2486154147169927,0.4463706362437482,False,9,50.0,False
418,mobile_app,government,14,0.6264642454035712,1.5261340538046446,agile,0.3897184585892018,0.7985049385721505,False,17,21.42857142857142,False
419,enterprise_system,government,7,1.3425545014651812,1.4286801661866981,agile,0.5408801231846883,0.4884865863345649,False,10,42.85714285714286,False
420,enterprise_system,large_corporate,8,0.8621816027941516,1.63079185829679,waterfall,0.7844530163467238,0.39900498765965553,True,11,37.5,False
421,enterprise_system,government,7,1.1604697213644313,1.399875339834308,waterfall,0.6994684212409644,0.4701904271409426,False,9,28.57142857142858,False
422,enterprise_system,government,6,0.9708164193658981,0.6934503567910597,agile,0.3900969740483364,0.6425602721077157,False,7,16.666666666666675,False
423,web_development,sme,44,0.6989297797950383,0.763023733718596,agile,0.6026163584804676,0.9998246297204213,True,48,9.090909090909083,True
424,mobile_app,large_corporate,27,1.101686608620465,1.4350644085615332,hybrid,0.9409712843188551,0.5436931861940786,False,24,-11.111111111111116,True
425,web_development,large_corporate,39,0.5606830689506823,0.9849708687630963,agile,0.8520062215870061,0.28764502745883447,False,30,-23.076923076923073,True
426,mobile_app,internal,6,0.9133424598711922,0.7115031806486721,waterfall,0.45855182786543475,0.24656191775118527,False,11,83.33333333333333,False
427,mobile_app,government,13,1.046614939663671,1.2014438408279653,hybrid,0.985811649084557,0.13811477272877287,True,16,23.076923076923084,False
428,data_analytics,internal,6,0.9360469741185791,1.3760516373171174,agile,0.7668963203481047,0.6029355114264893,False,6,0.0,True
429,mobile_app,large_corporate,8,1.2486721752509908,1.060244383689449,hybrid,0.24995948453342542,0.5901148823399508,True,13,62.5,False
430,web_development,sme,7,1.3279249545453125,1.608607183116089,hybrid,0.22812857063091097,0.28471053410227826,False,6,-14.28571428571429,True
431,web_development,sme,26,1.271243074033178,1.5012788513417425,agile,0.33472635920802396,0.7257964658073103,True,32,23.076923076923084,False
432,enterprise_system,sme,10,0.5388129478118021,1.0659457055283408,waterfall,0.7822846944401174,0.7669963374667127,False,14,39.99999999999999,False
433,enterprise_system,internal,23,0.6941287704459722,1.6568215404719848,waterfall,0.3469911406739423,0.3331883848439001,False,42,82.6086956521739,False
434,web_development,large_corporate,18,1.0366075092637743,1.5081730595462495,waterfall,0.6091894153670668,0.4096897876267629,False,20,11.111111111111116,False
435,web_development,internal,49,1.4348220404438012,1.4924235302050628,hybrid,0.2746080961446654,0.991424505112531,False,50,2.0408163265306145,True
436,enterprise_system,large_corporate,5,1.3349567750521167,1.3747987811018954,agile,0.9367089262641561,0.43683802106566083,False,4,-19.999999999999996,True
437,web_development,large_corporate,26,1.3425345083518017,0.6159455353239739,agile,0.4751684908668541,0.7847215045804916,True,27,3.8461538461538547,True
438,data_analytics,large_corporate,24,0.8032081937596749,1.5751100568676448,agile,0.9265056452485048,0.507452883966946,True,26,8.333333333333325,True
439,enterprise_system,large_corporate,7,0.9294478970787026,1.1264585075528188,agile,0.9559005135284355,0.8140103450748783,True,6,-14.28571428571429,True
440,web_development,government,22,0.9707059473159374,1.9196535942221176,agile,0.20490291785094464,0.7921209149043831,True,35,59.09090909090908,False
441,web_development,large_corporate,15,0.6573715833499104,1.7451786795080872,hybrid,0.5713081497589856,0.700980422678682,False,24,60.00000000000001,False
442,data_analytics,large_corporate,11,0.5310681302444563,1.422772257343837,waterfall,0.21972484456551433,0.8693005116660213,False,16,45.45454545454546,False
443,mobile_app,sme,7,1.4469028994605169,0.9530547745469772,waterfall,0.9269542130423247,0.9452966453899166,True,6,-14.28571428571429,True
444,mobile_app,sme,8,0.7407125856635067,0.8852043505887331,waterfall,0.6147260357876607,0.6219849884068755,False,8,0.0,True
445,data_analytics,large_corporate,42,0.7399489037236313,1.0765387727485687,hybrid,0.25995521015879747,0.31372201650047116,False,77,83.33333333333333,False
446,data_analytics,large_corporate,12,0.5833790537687595,1.2671951210120258,agile,0.2882213826212535,0.4587660654796676,True,22,83.33333333333333,False
447,data_analytics,large_corporate,19,1.4285077519437785,1.0144917140545258,hybrid,0.5068072195941913,0.7824751421619639,False,21,10.526315789473696,False
448,enterprise_system,government,8,1.079737114939772,1.320901293549476,agile,0.9521873542983117,0.6857951366114825,False,7,-12.5,True
449,mobile_app,government,8,1.1670368571253538,0.8315185957184603,hybrid,0.7543273212544648,0.2600185047087239,False,11,37.5,False
450,web_development,large_corporate,23,1.4115768872630525,1.9687979379556997,waterfall,0.8940950929513061,0.14611558703178223,False,28,21.739130434782616,False
451,enterprise_system,large_corporate,5,0.8456201689007895,0.7510943769509913,agile,0.49316531707198374,0.7146654341878583,False,5,0.0,True
452,enterprise_system,internal,9,1.121507311138084,1.9047217955161209,waterfall,0.23457095963999866,0.32597112162641084,True,16,77.77777777777777,False
453,mobile_app,large_corporate,12,0.5387994547288875,1.8790092159637726,waterfall,0.9794541097635314,0.5497032193561481,False,15,25.0,False
454,data_analytics,large_corporate,13,0.6867725282311293,1.3355046745472972,agile,0.21373839252989565,0.7720720952613348,False,13,0.0,True
455,web_development,large_corporate,11,1.3312458050899425,1.6148743805705181,waterfall,0.9581213224648713,0.6064001025906998,False,10,-9.090909090909093,True
456,mobile_app,government,15,1.2667683563383356,1.2104676171616229,agile,0.4949419390793158,0.17497232480061675,False,18,19.999999999999996,False
457,web_development,large_corporate,18,0.8506426914571469,1.4820484085594132,agile,0.20807232401750522,0.26702221310519986,False,28,55.55555555555556,False
458,mobile_app,sme,19,0.8768106277742125,1.0768063123895661,hybrid,0.7513257853796067,0.2973953656278272,False,21,10.526315789473696,False
459,web_development,large_corporate,7,1.0335544335535793,1.0216226276996234,waterfall,0.9844322432250834,0.3320778282803604,False,7,0.0,True
460,web_development,large_corporate,10,0.5002410046851345,1.409521700637319,hybrid,0.972500578270074,0.6088630527554538,False,11,10.000000000000009,False
461,web_development,internal,25,0.7412443360380279,1.2973815438575724,waterfall,0.3287496089619347,0.5535692018428542,False,51,104.0,False
462,enterprise_system,sme,21,0.7082318086082144,1.4113509168099734,agile,0.34499824485292396,0.28284403452778806,False,24,14.28571428571428,False
463,enterprise_system,sme,5,0.7504829467497635,1.001324813801832,waterfall,0.6524311316957281,0.1607993591101184,False,8,60.00000000000001,False
464,enterprise_system,large_corporate,15,1.3059058425334413,1.1137409645437932,waterfall,0.7098438611426596,0.2542889840272463,False,17,13.33333333333333,False
465,data_analytics,sme,4,0.7796738565464432,0.717457144880473,hybrid,0.7915343309326925,0.985943181356743,False,4,0.0,True
466,mobile_app,large_corporate,13,0.6915213220501482,0.6731869211810879,agile,0.344840288377718,0.5216922548123251,True,23,76.92307692307692,False
467,web_development,large_corporate,38,1.0042634607930316,0.9548399815422227,hybrid,0.9672056694115476,0.8806109542319012,True,33,-13.157894736842103,True
468,data_analytics,government,7,1.365645036372732,0.703945603062764,hybrid,0.7109914050313904,0.863877220001959,False,6,-14.28571428571429,True
469,web_development,large_corporate,7,0.7413497038374999,0.745284592088637,waterfall,0.8776375350964438,0.5603676017165864,False,7,0.0,True
470,data_analytics,large_corporate,19,0.5785362427927987,1.7380997675515117,hybrid,0.6320525722273375,0.7360189376144891,True,39,105.26315789473686,False
471,web_development,large_corporate,5,0.8564047358496647,0.654423175823365,agile,0.5314214780719061,0.27347680937144103,False,5,0.0,True
472,data_analytics,internal,8,1.247651824564978,1.5225199115086396,hybrid,0.9817463252759968,0.7195570344342175,False,7,-12.5,True
473,web_development,internal,17,1.0506905446947945,0.9815808483415607,hybrid,0.6656970966558688,0.34514612133696054,True,20,17.647058823529417,False
474,data_analytics,sme,8,1.3167933695743474,1.820163952991377,agile,0.8934988662393433,0.8488558870787357,True,6,-25.0,True
475,mobile_app,large_corporate,11,1.459592147609234,1.2789891984084993,hybrid,0.962633917093032,0.17535171979801895,False,12,9.090909090909083,True
476,data_analytics,sme,19,1.292662476751617,1.027807043058956,agile,0.7402837016069275,0.7958248055967497,True,22,15.789473684210531,False
477,web_development,government,16,1.1038030788437534,1.3246945099652083,agile,0.63915094281494,0.18994321591175758,False,20,25.0,False
478,enterprise_system,sme,14,0.9933415880523805,1.1347412266633763,waterfall,0.2028086807285205,0.8930703132048781,False,30,114.28571428571428,False
479,data_analytics,government,10,0.5400690863482667,1.3900214905377624,agile,0.2320157125912048,0.3737840663215034,False,25,150.0,False
480,mobile_app,sme,15,1.4843219788140414,0.7603460156568875,agile,0.36068097284089307,0.6889540283475173,False,14,-6.666666666666665,True
481,enterprise_system,large_corporate,11,0.8834811225750425,1.9957867039375716,hybrid,0.3488067454847962,0.5387520507582518,False,12,9.090909090909083,True
482,enterprise_system,sme,16,0.6522282139168668,1.1957782287754046,agile,0.4038070361598763,0.42967283073610507,False,25,56.25,False
483,mobile_app,internal,9,1.1667088553964566,1.087522895590316,agile,0.44394771015812867,0.6808976498651468,False,9,0.0,True
484,enterprise_system,government,11,0.7842882890954593,1.5942937876427707,agile,0.4880523948405826,0.9527706824961142,False,10,-9.090909090909093,True
485,enterprise_system,large_corporate,7,1.0857782709310477,1.1094591690934654,agile,0.5364301520551013,0.13714277263715968,False,13,85.71428571428572,False
486,data_analytics,internal,12,1.086767907844591,1.7665840270402606,hybrid,0.27909307076481177,0.9269675702947938,False,7,-41.666666666666664,True
487,web_development,large_corporate,7,0.9457298209028692,1.2359790141045952,hybrid,0.23388954556222563,0.6481734895189122,False,8,14.28571428571428,False
488,web_development,sme,6,1.3361186155450426,1.6073817785716087,hybrid,0.7391555592584187,0.8265828706921471,False,5,-16.666666666666664,True
489,data_analytics,large_corporate,14,0.764967061555443,0.7504345030186411,waterfall,0.6298678598744623,0.4454874580908499,True,25,78.57142857142858,False
490,data_analytics,large_corporate,14,0.9486325916177342,1.7845668597771565,agile,0.5553153617760958,0.5246586773538524,True,25,78.57142857142858,False
491,mobile_app,large_corporate,19,1.0376921285909715,1.630005181489354,hybrid,0.7075519529346819,0.8819656766210476,False,24,26.315789473684205,False
492,enterprise_system,large_corporate,9,1.1636247207672996,0.8964034898467519,hybrid,0.8621435257628325,0.4733631728288408,False,8,-11.111111111111116,True
493,web_development,sme,16,1.2839718505055895,0.8034004136441013,waterfall,0.5421543272929636,0.5811936100741765,False,20,25.0,False
494,web_development,large_corporate,17,0.8948072828782561,1.0428092882158742,waterfall,0.7128955720415835,0.11817543077589962,False,19,11.764705882352944,False
495,mobile_app,large_corporate,16,1.1460469440965961,1.966498820444666,hybrid,0.962857779068127,0.24273820525423806,True,13,-18.75,True
496,mobile_app,large_corporate,7,0.6506109530685191,0.959564204393882,hybrid,0.8716995966892487,0.6775178571773198,False,8,14.28571428571428,False
497,enterprise_system,large_corporate,13,1.4326481005424787,1.2385780925252865,agile,0.5408006484019277,0.7452792109574894,True,13,0.0,True
498,web_development,sme,15,0.8830588064210035,0.6420283160042708,hybrid,0.7157734702517944,0.6243408431060494,False,16,6.666666666666665,True
499,data_analytics,internal,12,1.2295214219764383,1.1561185413927255,agile,0.34165673753275183,0.2289790326480496,False,24,100.0,False
500,data_analytics,large_corporate,4,0.5203410818821776,1.3998480216063438,agile,0.648417747916072,0.5008648857200514,False,4,0.0,True
501,enterprise_system,sme,13,0.705187142904807,1.9343744575111512,agile,0.9850626329107544,0.4195852897268708,False,12,-7.692307692307687,True
502,mobile_app,sme,46,0.987082544323578,1.32343046291609,agile,0.6146520921620178,0.5460952096315795,True,66,43.47826086956521,False
503,mobile_app,large_corporate,10,1.3782524677323464,1.7467502566487627,agile,0.9421106393521179,0.8832961310986849,False,6,-40.0,True
504,data_analytics,internal,8,1.027255149950677,1.3659786995964607,agile,0.5258679364026086,0.7982752947927867,True,8,0.0,True
505,enterprise_system,large_corporate,15,1.429870482293879,0.6570990188097253,waterfall,0.9990758617477049,0.17559055125024306,True,20,33.33333333333333,False
506,web_development,government,15,0.9837968965827963,1.0410115852656836,hybrid,0.6633760281820462,0.9012782779971079,True,13,-13.33333333333333,True
507,data_analytics,sme,25,0.9904490967359499,1.4057693109635445,hybrid,0.23381519538874765,0.5245904360348412,False,16,-36.0,True
508,data_analytics,large_corporate,6,0.6197467885005319,1.930831552303574,agile,0.6694038373531105,0.7694759303973986,True,8,33.33333333333333,False
509,data_analytics,sme,19,1.3026562441522198,1.8027825036517267,waterfall,0.41965815654367733,0.22603530813791695,False,30,57.89473684210527,False
510,enterprise_system,sme,17,0.7469654124670625,0.9196978598503867,hybrid,0.2259850576287158,0.7036475731363433,False,13,-23.529411764705888,True
511,enterprise_system,government,11,1.399612489372315,0.9081537620268288,agile,0.8566826437557307,0.3126934158485122,False,9,-18.181818181818176,True
512,mobile_app,sme,15,1.410824220330396,0.881642153959461,hybrid,0.4205837095846048,0.4945428074268384,True,19,26.66666666666666,False
513,data_analytics,large_corporate,23,1.4433101118741498,1.891498454823504,hybrid,0.8372388432371989,0.11517658307389397,True,31,34.78260869565217,False
514,data_analytics,large_corporate,21,1.02023048910309,1.7937326143424088,agile,0.4305740663646936,0.23644957413742843,False,49,133.33333333333334,False
515,web_development,sme,6,1.1770937847836445,1.684836805154128,hybrid,0.35546108309901947,0.18287244381125778,False,4,-33.333333333333336,True
516,web_development,internal,20,1.2785158800616636,1.1498291599139185,hybrid,0.979148459283542,0.3157697556444326,True,19,-5.000000000000004,True
517,mobile_app,government,12,0.6310146186504656,1.3061329860182735,agile,0.4893162622040157,0.19001628102189005,False,24,100.0,False
518,data_analytics,large_corporate,13,1.1009571949974972,1.250064442713214,agile,0.6811009691545284,0.7227190239576057,False,14,7.692307692307687,True
519,data_analytics,sme,13,0.5342979013033117,0.9547573505831217,agile,0.6879851942515773,0.12613591198829743,False,19,46.153846153846146,False
520,web_development,sme,11,0.9975660833887259,1.3070392646082736,agile,0.6483787857388015,0.6559664505624981,False,7,-36.36363636363637,True
521,enterprise_system,sme,25,0.6548426816202274,0.6426951669938562,waterfall,0.9317565948169717,0.22663704774301685,False,36,43.99999999999999,False
522,mobile_app,government,12,0.6829229259620847,0.7845345228964428,waterfall,0.7395528570934948,0.9506453114601072,False,13,8.333333333333325,True
523,data_analytics,large_corporate,6,0.8650475666926015,1.8412254346365247,agile,0.5229864032839442,0.9397846657988689,False,6,0.0,True
524,data_analytics,large_corporate,10,0.932437166716503,1.6523516738439925,hybrid,0.8899043076194193,0.3029527922688664,False,12,19.999999999999996,False
525,data_analytics,sme,14,1.1231724245321872,1.1920157726827219,agile,0.34485031929277155,0.6529791684007266,False,16,14.28571428571428,False
526,mobile_app,large_corporate,25,0.5744284184385157,1.324010507197428,agile,0.635389406088334,0.1252047875252126,False,34,36.00000000000001,False
527,mobile_app,large_corporate,17,1.0036917612374445,1.1179984403439684,agile,0.960440297555005,0.9386096887460567,False,18,5.882352941176472,True
528,web_development,internal,7,0.6826251302531011,1.6370918140249415,waterfall,0.7003181039043302,0.5706885773725388,True,9,28.57142857142858,False
529,web_development,government,52,1.073975175031742,1.6978620509249112,agile,0.8535747603799011,0.1389008362760011,True,65,25.0,False
530,data_analytics,internal,14,1.1374046122611836,1.6685992662844225,agile,0.7228485804361544,0.4082499937073236,False,11,-21.42857142857143,True
531,data_analytics,sme,26,1.0567092565528537,1.6116564147682295,agile,0.8714966908303123,0.1691645156751108,False,29,11.538461538461542,False
532,data_analytics,sme,11,1.2382955104783075,0.8863060741699141,hybrid,0.955590303876195,0.4536499954360239,False,10,-9.090909090909093,True
533,data_analytics,large_corporate,17,0.8356092442409013,1.0731579709366703,hybrid,0.4183373820261895,0.7029337079451907,False,14,-17.647058823529417,True
534,enterprise_system,government,20,1.2651065916331308,1.2577836089771448,agile,0.33572886500537513,0.5229009172372957,False,27,35.00000000000001,False
535,enterprise_system,sme,25,0.9327670817081937,1.063110187998718,agile,0.5871926002660319,0.44534995724750903,True,29,15.999999999999993,False
536,data_analytics,sme,23,0.9841844983225968,1.6569162802216604,waterfall,0.7614899414593728,0.20724134098641833,False,28,21.739130434782616,False
537,data_analytics,sme,21,1.1481021272610714,1.0610949339499365,hybrid,0.38175300254577293,0.3204451411242907,False,27,28.57142857142858,False
538,web_development,government,10,0.518358383999224,0.793524921499472,agile,0.20328116034413368,0.19012895896451604,False,16,60.00000000000001,False
539,mobile_app,sme,9,1.1539942214202483,1.1586566328676255,hybrid,0.4743480926693643,0.8267488584909947,False,7,-22.22222222222222,True
540,web_development,sme,15,1.1185851490721155,1.9718802058953324,waterfall,0.9750874683742308,0.22171584518625032,True,18,19.999999999999996,False
541,data_analytics,sme,21,0.8098471167532799,0.9162339781070061,agile,0.7559739684846773,0.6358360298940041,False,21,0.0,True
542,enterprise_system,sme,11,0.5857942848994895,1.4570221225205207,waterfall,0.5210603551529791,0.4084663722299613,False,14,27.27272727272727,False
543,web_development,sme,23,0.5909354499130411,1.2061622697755887,hybrid,0.3540608778774723,0.30338054618966515,True,39,69.56521739130434,False
544,enterprise_system,sme,29,1.4232237469852285,0.6994343947090572,hybrid,0.4848717390037976,0.6755215955428934,False,28,-3.4482758620689613,True
545,enterprise_system,government,7,1.189279321225837,1.2830272483972833,agile,0.3358715466409984,0.5113020784392466,False,9,28.57142857142858,False
546,mobile_app,large_corporate,7,0.6271026137707404,1.5830300601076375,agile,0.28504465705036114,0.4601309205561033,False,7,0.0,True
547,web_development,government,11,0.8567231693089064,1.318507966158946,agile,0.9253938980580432,0.6335668044029994,False,11,0.0,True
548,enterprise_system,large_corporate,15,1.0924829939015965,1.8209484892452132,agile,0.9981202707003789,0.5421408656410006,False,15,0.0,True
549,mobile_app,large_corporate,9,1.3355717050906488,1.0045118233206156,hybrid,0.33129155167663227,0.37313578769640476,False,7,-22.22222222222222,True
550,enterprise_system,government,27,0.5436609287130085,0.7207488398255508,hybrid,0.2436180471026238,0.6031551589887265,True,59,118.5185185185185,False
551,mobile_app,large_corporate,16,0.7366331314700089,1.9111918563212082,hybrid,0.4637848857169699,0.7025487188956251,False,18,12.5,False
552,data_analytics,government,12,1.38974899029538,1.1294748893395066,hybrid,0.5693273446091323,0.12402384272816885,True,14,16.666666666666675,False
553,enterprise_system,sme,5,0.5091655501838165,1.4069677720350866,agile,0.3638569976606836,0.5192845560169078,False,6,19.999999999999996,False
554,enterprise_system,internal,6,0.7013991027938874,1.7088043765822745,hybrid,0.4411399294388468,0.1519149561251894,False,9,50.0,False
555,data_analytics,government,14,1.4590241759729659,1.0540391294258127,hybrid,0.3606965885533262,0.2677648726613,False,24,71.42857142857142,False
556,mobile_app,internal,4,1.1134018465221711,1.6026303534486557,agile,0.819408454745961,0.6044578606701758,False,4,0.0,True
